index,event,timestamp,pos_x,pos_y,res_timestamp,decision,earned_points,total_points,game_timestamp,condition,n_game,subject,filename,n_star,interaction_type,n,deviation,gaze_pos_x,gaze_pos_y
32606,activate_star,139745,789,378,151043585,-,0,1143,137949,im,2,22ES,im_log_game_2,6,holiday_home,8,44.56,746.2,380.8
32616,activate_star,162743,1166,253,151066585,-,0,1143,160947,im,2,22ES,im_log_game_2,14,holiday_home,9,65.72,1101.0,251.4
32929,activate_star,20224,806,352,151887740,-,0,0,16283,im,3,22ES,im_log_game_3,7,blast,1,84.12,756.8,283.0
32943,activate_star,38026,1129,342,151905540,-,0,288,34085,im,3,22ES,im_log_game_3,14,blast,2,86.68,1077.9,273.4
32958,activate_star,56624,592,687,151924140,-,0,451,52683,im,3,22ES,im_log_game_3,3,blast,3,80.51,569.5,765.1
32971,activate_star,68952,577,448,151936460,-,0,706,65011,im,3,22ES,im_log_game_3,0,holiday_home,4,44.81,554.7,408.7
32979,activate_star,82987,776,883,151950500,-,0,706,79046,im,3,22ES,im_log_game_3,6,holiday_home,5,,,
33333,activate_star,6953,616,142,145308662,-,0,0,4506,qm,1,22ES,qm_log_game_1,1,blast,1,,,
33351,activate_star,24117,617,427,145325822,-,0,217,21670,qm,1,22ES,qm_log_game_1,2,holiday_home,2,,,
33363,activate_star,56077,1248,473,145357782,-,0,217,53630,qm,1,22ES,qm_log_game_1,17,holiday_home,3,71.17,1200.0,430.4
33774,activate_star,9606,786,456,146484962,-,0,0,2009,qm,2,22ES,qm_log_game_2,6,blast,1,,,
33792,activate_star,28666,942,208,146504042,-,0,230,21069,qm,2,22ES,qm_log_game_2,10,holiday_home,2,57.98,891.6,180.5
33800,activate_star,52663,566,702,146528042,-,0,230,45066,qm,2,22ES,qm_log_game_2,1,blast,3,,,
33820,activate_star,74705,1252,554,146550082,-,0,364,67108,qm,2,22ES,qm_log_game_2,17,blast,4,90.12,1183.3,499.7
33835,activate_star,90428,1135,322,146565802,-,0,634,82831,qm,2,22ES,qm_log_game_2,14,holiday_home,5,67.9,1073.8,300.1
33841,activate_star,102906,1333,215,146578282,-,0,634,95309,qm,2,22ES,qm_log_game_2,19,blast,6,56.77,1288.8,184.8
33860,activate_star,123306,942,208,146598681,-,0,742,115709,qm,2,22ES,qm_log_game_2,10,blast,7,65.97,892.4,176.6
33877,activate_star,143057,1135,322,146618436,-,0,944,135460,qm,2,22ES,qm_log_game_2,14,blast,8,84.44,1072.5,264.3
33898,activate_star,182218,622,144,146657595,-,0,1153,174621,qm,2,22ES,qm_log_game_2,4,blast,9,,,
33936,activate_star,247003,1028,705,146722379,-,0,1226,239406,qm,2,22ES,qm_log_game_2,12,blast,10,64.1,1028.6,641.3
33954,activate_star,276002,1148,900,146751378,-,0,1359,268405,qm,2,22ES,qm_log_game_2,15,blast,11,,,
33969,activate_star,291739,824,924,146767098,-,0,1539,284142,qm,2,22ES,qm_log_game_2,7,blast,12,69.28,775.3,871.9
33991,activate_star,6380,895,456,146785378,-,0,1576,300841,qm,2,22ES,qm_log_game_2,9,holiday_home,13,,,
33995,activate_star,20056,598,610,146799058,-,0,1576,314517,qm,2,22ES,qm_log_game_2,2,holiday_home,14,,,
34165,activate_star,7041,1001,710,147161863,-,0,0,5164,qm,3,22ES,qm_log_game_3,11,holiday_home,1,,,
34177,activate_star,31364,1194,905,147186182,-,0,0,29487,qm,3,22ES,qm_log_game_3,15,blast,2,33.49,1170.5,877.9
34191,activate_star,48487,673,707,147203310,-,0,361,46610,qm,3,22ES,qm_log_game_3,4,holiday_home,3,,,
34195,activate_star,59485,608,173,147214310,-,0,361,57608,qm,3,22ES,qm_log_game_3,1,blast,4,20.38,592.1,178.6
34210,activate_star,73802,910,488,147228630,-,0,625,71925,qm,3,22ES,qm_log_game_3,8,holiday_home,5,47.95,876.8,457.2
34216,activate_star,86243,1001,710,147241070,-,0,625,84366,qm,3,22ES,qm_log_game_3,11,holiday_home,6,72.18,952.9,653.6
34624,activate_star,4627,976,584,210643054,-,0,0,2259,im,1,23MM,im_log_game_1,9,holiday_home,1,,,
34630,activate_star,15625,1180,492,210654054,-,0,0,13257,im,1,23MM,im_log_game_1,15,holiday_home,2,,,
34937,activate_star,6527,624,424,211791165,-,0,0,4337,im,2,23MM,im_log_game_2,3,blast,1,,,
34951,activate_star,20862,818,189,211805485,-,0,-34,18672,im,2,23MM,im_log_game_2,7,blast,2,,,
34965,activate_star,36328,1161,288,211820964,-,0,41,34138,im,2,23MM,im_log_game_2,13,blast,3,58.27,1118.6,330.5
34980,activate_star,49728,1325,511,211834364,-,0,98,47538,im,2,23MM,im_log_game_2,19,blast,4,,,
34995,activate_star,66886,946,569,211851524,-,0,107,64696,im,2,23MM,im_log_game_2,10,blast,5,49.14,991.4,553.5
35008,activate_star,79729,740,668,211864324,-,0,126,77539,im,2,23MM,im_log_game_2,5,holiday_home,6,86.43,731.4,584.4
35036,activate_star,115852,580,828,211900484,-,0,341,113662,im,2,23MM,im_log_game_2,0,blast,7,74.39,533.8,766.0
35049,activate_star,131367,860,935,211916004,-,0,467,129177,im,2,23MM,im_log_game_2,8,blast,8,,,
35066,activate_star,148287,1096,819,211932924,-,0,618,146097,im,2,23MM,im_log_game_2,12,blast,9,81.02,1053.3,881.4
35079,activate_star,165208,1310,797,211949803,-,0,706,163018,im,2,23MM,im_log_game_2,17,blast,10,67.54,1280.85,856.2
35095,activate_star,9471,1223,379,211972203,-,0,708,183494,im,2,23MM,im_log_game_2,15,blast,11,57.47,1171.1,405.1
35110,activate_star,24673,1017,324,211987403,-,0,968,198696,im,2,23MM,im_log_game_2,11,blast,12,,,
35123,activate_star,41551,647,209,212004283,-,0,1184,215574,im,2,23MM,im_log_game_2,4,blast,13,65.14,679.8,255.0
35136,activate_star,60354,811,536,212023083,-,0,1518,234377,im,2,23MM,im_log_game_2,6,blast,14,57.93,753.1,534.0
35151,activate_star,76469,587,621,212039203,-,0,1764,250492,im,2,23MM,im_log_game_2,1,blast,15,78.07,639.6,678.0
35164,activate_star,89631,879,848,212052363,-,0,1969,263654,im,2,23MM,im_log_game_2,9,blast,16,,,
35181,activate_star,104710,1161,640,212067443,-,0,1923,278733,im,2,23MM,im_log_game_2,14,blast,17,67.62,1145.2,705.6
35194,activate_star,121231,1324,875,212083963,-,0,2173,295254,im,2,23MM,im_log_game_2,18,blast,18,32.76,1292.8,861.7
35209,activate_star,136510,1255,163,212099242,-,0,2156,310533,im,2,23MM,im_log_game_2,16,blast,19,88.27,1280.4,247.0
35222,activate_star,152069,603,895,212114802,-,0,2392,326092,im,2,23MM,im_log_game_2,2,blast,20,42.6,643.8,883.8
35240,activate_star,6919,766,246,212499807,-,0,0,4470,im,3,23MM,im_log_game_3,4,blast,1,,,
35253,activate_star,20252,982,227,212513127,-,0,72,17803,im,3,23MM,im_log_game_3,10,blast,2,,,
35266,activate_star,32597,1242,295,212525486,-,0,196,30148,im,3,23MM,im_log_game_3,16,blast,3,88.68,1175.9,350.7
35279,activate_star,44934,877,461,212537806,-,0,326,42485,im,3,23MM,im_log_game_3,5,blast,4,24.0,872.8,467.6
35294,activate_star,62517,1105,457,212555406,-,0,469,60068,im,3,23MM,im_log_game_3,12,holiday_home,5,62.47,1042.8,463.0
35311,activate_star,92041,1296,546,212584926,-,0,491,89592,im,3,23MM,im_log_game_3,18,holiday_home,6,76.01,1221.7,532.0
35553,activate_star,8890,1122,340,215098818,-,0,0,6151,qm,1,23MM,qm_log_game_1,14,blast,1,78.67,1046.2,360.1
35566,activate_star,21451,612,167,215111378,-,0,135,18712,qm,1,23MM,qm_log_game_1,1,blast,2,66.55,604.4,231.0
35581,activate_star,36212,942,200,215126138,-,0,196,33473,qm,1,23MM,qm_log_game_1,9,blast,3,,,
35594,activate_star,52535,1278,157,215142458,-,0,363,49796,qm,1,23MM,qm_log_game_1,17,blast,4,86.86,1211.4,202.4
35608,activate_star,69413,1042,817,215159338,-,0,596,66674,qm,1,23MM,qm_log_game_1,13,blast,5,67.22,1099.8,781.2
35621,activate_star,87775,1294,924,215177698,-,0,744,85036,qm,1,23MM,qm_log_game_1,18,blast,6,66.66,1232.1,897.1
35635,activate_star,102111,846,929,215192017,-,0,856,99372,qm,1,23MM,qm_log_game_1,7,blast,7,76.94,895.85,870.1
35648,activate_star,117609,615,932,215207537,-,0,836,114870,qm,1,23MM,qm_log_game_1,2,blast,8,57.55,651.8,888.6
35661,activate_star,131619,918,660,215221537,-,0,955,128880,qm,1,23MM,qm_log_game_1,8,blast,9,84.03,881.5,732.2
35674,activate_star,144959,719,585,215234857,-,0,1083,142220,qm,1,23MM,qm_log_game_1,4,blast,10,58.47,717.0,637.4
35689,activate_star,6732,590,811,215252457,-,0,1112,156166,qm,1,23MM,qm_log_game_1,0,blast,11,,,
35702,activate_star,20067,752,634,215265777,-,0,1144,169501,qm,1,23MM,qm_log_game_1,5,blast,12,30.53,737.3,655.3
35715,activate_star,36046,988,539,215281777,-,0,1157,185480,qm,1,23MM,qm_log_game_1,10,blast,13,74.44,944.7,600.6
35728,activate_star,59166,1014,817,215304897,-,0,1417,208600,qm,1,23MM,qm_log_game_1,12,blast,14,77.88,964.3,757.2
35741,activate_star,72516,806,854,215318217,-,0,1499,221950,qm,1,23MM,qm_log_game_1,6,blast,15,26.89,824.4,850.9
35754,activate_star,89929,1239,753,215335656,-,0,1550,239363,qm,1,23MM,qm_log_game_1,16,blast,16,69.78,1222.8,821.7
35769,activate_star,107967,1229,530,215353696,-,0,1679,257401,qm,1,23MM,qm_log_game_1,15,blast,17,71.26,1160.4,548.9
35782,activate_star,122762,663,320,215368456,-,0,1771,272196,qm,1,23MM,qm_log_game_1,3,blast,18,82.22,629.4,395.7
35795,activate_star,138404,1013,296,215384136,-,0,2018,287838,qm,1,23MM,qm_log_game_1,11,blast,19,34.08,981.0,305.8
35809,activate_star,157889,1355,201,215403616,-,0,2143,307323,qm,1,23MM,qm_log_game_1,19,blast,20,69.3,1312.8,254.7
35826,activate_star,10340,1360,805,215837016,-,0,0,7733,qm,2,23MM,qm_log_game_2,19,blast,1,,,
35840,activate_star,24574,887,903,215851256,-,0,157,21967,qm,2,23MM,qm_log_game_2,8,holiday_home,2,,,
35858,activate_star,50934,582,785,215877615,-,0,399,48327,qm,2,23MM,qm_log_game_2,1,blast,3,,,
35872,activate_star,66620,621,553,215893295,-,0,511,64013,qm,2,23MM,qm_log_game_2,4,blast,4,,,
35886,activate_star,84535,932,619,215911215,-,0,650,81928,qm,2,23MM,qm_log_game_2,9,blast,5,82.08,851.7,601.2
35899,activate_star,103580,1203,385,215930255,-,0,837,100973,qm,2,23MM,qm_log_game_2,14,blast,6,73.19,1195.1,455.9
35912,activate_star,121213,1016,297,215947895,-,0,731,118606,qm,2,23MM,qm_log_game_2,12,holiday_home,7,87.72,974.7,370.5
35929,activate_star,144935,829,160,215971615,-,0,905,142328,qm,2,23MM,qm_log_game_2,6,blast,8,14.32,819.0,159.1
35942,activate_star,165014,1201,158,215991695,-,0,1071,162407,qm,2,23MM,qm_log_game_2,13,blast,9,73.21,1266.3,190.4
35955,activate_star,180177,611,174,216006855,-,0,1111,177570,qm,2,23MM,qm_log_game_2,3,blast,10,42.43,651.0,191.0
35970,activate_star,10005,565,930,216027734,-,0,1201,195730,qm,2,23MM,qm_log_game_2,0,blast,11,64.05,550.3,868.9
35983,activate_star,23845,969,805,216041574,-,0,1161,209570,qm,2,23MM,qm_log_game_2,11,blast,12,50.83,955.5,853.3
35996,activate_star,41883,1269,779,216059614,-,0,1493,227608,qm,2,23MM,qm_log_game_2,17,blast,13,81.11,1190.7,799.5
36009,activate_star,57444,760,574,216075174,-,0,1460,243169,qm,2,23MM,qm_log_game_2,5,blast,14,,,
36022,activate_star,77849,1349,582,216095574,-,0,1438,263574,qm,2,23MM,qm_log_game_2,18,blast,15,81.4,1267.6,579.2
36035,activate_star,95049,962,333,216112774,-,0,1412,280774,qm,2,23MM,qm_log_game_2,10,holiday_home,16,81.74,895.9,381.0
36052,activate_star,118166,1245,164,216135894,-,0,1611,303891,qm,2,23MM,qm_log_game_2,15,blast,17,60.93,1185.6,172.0
36065,activate_star,132322,850,152,216150054,-,0,1734,318047,qm,2,23MM,qm_log_game_2,7,blast,18,,,
36079,activate_star,147527,605,284,216165253,-,0,1638,333252,qm,2,23MM,qm_log_game_2,2,blast,19,,,
36092,activate_star,163206,1252,364,216180933,-,0,1573,348931,qm,2,23MM,qm_log_game_2,16,blast,20,69.75,1194.2,400.6
36107,activate_star,10243,898,725,216353023,-,0,0,8364,qm,3,23MM,qm_log_game_3,10,blast,1,,,
36120,activate_star,22575,700,896,216365343,-,0,238,20696,qm,3,23MM,qm_log_game_3,5,blast,2,,,
36136,activate_star,38724,619,679,216381503,-,0,407,36845,qm,3,23MM,qm_log_game_3,4,blast,3,,,
36150,activate_star,53127,772,448,216395903,-,0,693,51248,qm,3,23MM,qm_log_game_3,6,blast,4,,,
36164,activate_star,68521,1300,573,216411303,-,0,842,66642,qm,3,23MM,qm_log_game_3,16,blast,5,,,
36180,activate_star,86083,1037,333,216428862,-,0,994,84204,qm,3,23MM,qm_log_game_3,11,blast,6,67.54,1001.5,390.6
36195,activate_star,101322,607,184,216444102,-,0,1266,99443,qm,3,23MM,qm_log_game_3,2,blast,7,81.21,613.7,265.0
36208,activate_star,115920,888,170,216458702,-,0,1300,114041,qm,3,23MM,qm_log_game_3,8,blast,8,,,
36223,activate_star,135445,1229,878,216478222,-,0,1459,133566,qm,3,23MM,qm_log_game_3,15,blast,9,55.64,1196.0,832.3
36236,activate_star,149559,1309,173,216492342,-,0,1475,147680,qm,3,23MM,qm_log_game_3,17,blast,10,,,
36251,activate_star,7325,597,541,216510542,-,0,1529,162498,qm,3,23MM,qm_log_game_3,1,blast,11,56.89,577.8,498.1
36264,activate_star,19653,1199,491,216522862,-,0,1631,174826,qm,3,23MM,qm_log_game_3,14,blast,12,57.72,1149.2,461.6
36278,activate_star,34448,1095,919,216537662,-,0,1653,189621,qm,3,23MM,qm_log_game_3,12,holiday_home,13,,,
36296,activate_star,59846,851,924,216563061,-,0,1935,215019,qm,3,23MM,qm_log_game_3,7,blast,14,56.15,845.7,868.2
36309,activate_star,72183,573,920,216575381,-,0,2244,227356,qm,3,23MM,qm_log_game_3,0,blast,15,33.59,595.9,892.9
36322,activate_star,86283,617,194,216589501,-,0,2459,241456,qm,3,23MM,qm_log_game_3,3,blast,16,,,
36336,activate_star,108765,1107,695,216611981,-,0,2670,263938,qm,3,23MM,qm_log_game_3,13,blast,17,,,
36353,activate_star,126252,1338,261,216629461,-,0,2922,281425,qm,3,23MM,qm_log_game_3,18,blast,18,69.65,1295.1,315.3
36366,activate_star,139884,894,247,216643102,-,0,3114,295057,qm,3,23MM,qm_log_game_3,9,blast,19,,,
36379,activate_star,155766,1351,939,216658981,-,0,3354,310939,qm,3,23MM,qm_log_game_3,19,blast,20,52.67,1339.2,887.5
36394,activate_star,4559,1054,594,279375847,-,0,0,2530,im,1,24EK,im_log_game_1,5,blast,1,,,
36408,activate_star,19038,915,353,279390327,-,0,42,17009,im,1,24EK,im_log_game_1,4,holiday_home,2,,,
36428,activate_star,49280,1236,417,279420567,-,0,53,47251,im,1,24EK,im_log_game_1,8,blast,3,49.15,1194.5,387.0
36441,activate_star,64520,1344,625,279435807,-,0,-148,62491,im,1,24EK,im_log_game_1,9,blast,4,66.72,1314.1,568.0
36454,activate_star,83799,725,256,279455088,-,0,-196,81770,im,1,24EK,im_log_game_1,2,blast,5,37.55,703.0,264.3
36473,activate_star,109124,890,741,279480407,-,0,-161,107095,im,1,24EK,im_log_game_1,3,holiday_home,6,74.02,853.0,674.55
36502,activate_star,151435,610,565,279522726,-,0,-268,149406,im,1,24EK,im_log_game_1,0,blast,7,69.51,580.7,508.6
36516,activate_star,169762,1103,185,279541046,-,0,-481,167733,im,1,24EK,im_log_game_1,6,blast,8,80.51,1045.3,143.9
36531,activate_star,190596,1117,884,279561886,-,0,-522,188567,im,1,24EK,im_log_game_1,7,holiday_home,9,42.62,1106.9,843.5
36552,activate_star,219273,650,763,279590566,-,0,-529,217244,im,1,24EK,im_log_game_1,1,holiday_home,10,83.4,617.9,688.9
36579,activate_star,3611,886,592,279724327,-,0,0,2007,im,2,24EK,im_log_game_2,3,blast,1,,,
36593,activate_star,18631,934,357,279739367,-,0,-234,17027,im,2,24EK,im_log_game_2,4,blast,2,,,
36612,activate_star,41955,939,788,279762687,-,0,-127,40351,im,2,24EK,im_log_game_2,5,blast,3,,,
36639,activate_star,71587,1151,923,279792327,-,0,11,69983,im,2,24EK,im_log_game_2,7,blast,4,91.25,1167.4,834.5
36663,activate_star,103668,1254,618,279824407,-,0,89,102064,im,2,24EK,im_log_game_2,9,blast,5,80.39,1254.5,538.7
36676,activate_star,117193,1202,346,279837927,-,0,-27,115589,im,2,24EK,im_log_game_2,8,blast,6,52.24,1221.5,296.1
36691,activate_star,130631,594,658,279851367,-,0,-174,129027,im,2,24EK,im_log_game_2,0,blast,7,72.96,575.0,588.5
36709,activate_star,148388,986,144,279869127,-,0,-343,146784,im,2,24EK,im_log_game_2,6,holiday_home,8,,,
36726,activate_star,172990,754,934,279893726,-,0,-429,171386,im,2,24EK,im_log_game_2,2,blast,9,73.84,738.7,862.55
36741,activate_star,188469,620,190,279909206,-,0,-520,186865,im,2,24EK,im_log_game_2,1,blast,10,63.36,652.3,139.0
37082,activate_star,7580,1213,161,273141882,-,0,0,4985,qm,1,24EK,qm_log_game_1,15,blast,1,28.11,1214.85,146.5
37097,activate_star,24820,1137,896,273159122,-,0,259,22225,qm,1,24EK,qm_log_game_1,13,holiday_home,2,,,
37101,activate_star,34824,1076,435,273169122,-,0,259,32229,qm,1,24EK,qm_log_game_1,12,holiday_home,3,28.43,1054.9,419.2
37520,activate_star,5169,974,582,274385893,-,0,0,3000,qm,2,24EK,qm_log_game_2,12,holiday_home,1,,,
37543,activate_star,41175,813,723,274421852,-,0,314,39006,qm,2,24EK,qm_log_game_2,8,holiday_home,2,50.26,799.8,675.8
37867,activate_star,4117,951,496,275293199,-,0,0,2009,qm,3,24EK,qm_log_game_3,9,blast,1,,,
37883,activate_star,22627,865,907,275311719,-,0,-107,20519,qm,3,24EK,qm_log_game_3,7,blast,2,,,
37899,activate_star,40267,663,754,275329358,-,0,-33,38159,qm,3,24EK,qm_log_game_3,3,holiday_home,3,59.47,626.7,704.4
37920,activate_star,76672,1349,238,275365758,-,0,297,74564,qm,3,24EK,qm_log_game_3,19,blast,4,61.13,1333.0,270.7
37936,activate_star,92186,1301,752,275381278,-,0,330,90078,qm,3,24EK,qm_log_game_3,18,blast,5,35.76,1281.9,738.3
37949,activate_star,106907,1026,769,275395998,-,0,517,104799,qm,3,24EK,qm_log_game_3,11,holiday_home,6,,,
37953,activate_star,117269,643,421,275406358,-,0,517,115161,qm,3,24EK,qm_log_game_3,2,holiday_home,7,,,
38195,activate_star,4796,698,253,7090758,-,0,0,2558,im,1,25PP,im_log_game_1,5,blast,1,,,
38210,activate_star,19800,1306,766,7105758,-,0,-18,17562,im,1,25PP,im_log_game_1,18,blast,2,,,
38224,activate_star,34154,586,854,7120118,-,0,102,31916,im,1,25PP,im_log_game_1,2,blast,3,,,
38237,activate_star,46480,1102,854,7132437,-,0,157,44242,im,1,25PP,im_log_game_1,13,blast,4,,,
38250,activate_star,58809,880,167,7144757,-,0,118,56571,im,1,25PP,im_log_game_1,7,blast,5,,,
38264,activate_star,73141,1204,550,7159077,-,0,192,70903,im,1,25PP,im_log_game_1,16,blast,6,,,
38278,activate_star,87959,898,503,7173917,-,0,303,85721,im,1,25PP,im_log_game_1,8,blast,7,,,
38293,activate_star,103289,573,494,7189237,-,0,364,101051,im,1,25PP,im_log_game_1,1,blast,8,,,
38306,activate_star,117318,1151,302,7203277,-,0,564,115080,im,1,25PP,im_log_game_1,15,holiday_home,9,,,
38325,activate_star,143477,859,797,7229437,-,0,683,141239,im,1,25PP,im_log_game_1,6,blast,10,,,
38341,activate_star,8812,564,147,7250117,-,0,726,156056,im,1,25PP,im_log_game_1,0,holiday_home,11,,,
38358,activate_star,32727,955,179,7274037,-,0,923,179971,im,1,25PP,im_log_game_1,11,blast,12,,,
38371,activate_star,46061,1352,200,7287356,-,0,1153,193305,im,1,25PP,im_log_game_1,19,blast,13,,,
38384,activate_star,59399,635,335,7300676,-,0,1424,206643,im,1,25PP,im_log_game_1,4,blast,14,,,
38397,activate_star,72729,935,392,7314036,-,0,1495,219973,im,1,25PP,im_log_game_1,9,holiday_home,15,,,
38418,activate_star,100765,1144,326,7342076,-,0,1666,248009,im,1,25PP,im_log_game_1,14,holiday_home,16,,,
38505,activate_star,5276,594,365,7639280,-,0,0,3032,im,2,25PP,im_log_game_2,1,blast,1,,,
38521,activate_star,26153,943,665,7660160,-,0,227,23909,im,2,25PP,im_log_game_2,8,blast,2,,,
38534,activate_star,39484,1058,265,7673480,-,0,512,37240,im,2,25PP,im_log_game_2,11,blast,3,,,
38549,activate_star,54816,1360,262,7688800,-,0,403,52572,im,2,25PP,im_log_game_2,19,blast,4,,,
38562,activate_star,67140,817,283,7701120,-,0,422,64896,im,2,25PP,im_log_game_2,6,holiday_home,5,,,
38579,activate_star,89477,1121,481,7723480,-,0,553,87233,im,2,25PP,im_log_game_2,13,blast,6,,,
38593,activate_star,104756,1320,543,7738760,-,0,726,102512,im,2,25PP,im_log_game_2,17,blast,7,,,
38613,activate_star,122835,759,549,7756840,-,0,701,120591,im,2,25PP,im_log_game_2,5,holiday_home,8,,,
38632,activate_star,147171,627,772,7781160,-,0,816,144927,im,2,25PP,im_log_game_2,2,blast,9,,,
38647,activate_star,173676,1045,900,7807679,-,0,904,171432,im,2,25PP,im_log_game_2,10,holiday_home,10,,,
38672,activate_star,7102,722,273,7863439,-,0,1231,223774,im,2,25PP,im_log_game_2,4,blast,11,,,
38688,activate_star,25664,1115,780,7881999,-,0,1418,242336,im,2,25PP,im_log_game_2,12,blast,12,,,
38702,activate_star,41005,1356,585,7897319,-,0,1382,257677,im,2,25PP,im_log_game_2,18,blast,13,,,
38715,activate_star,54337,721,619,7910639,-,0,1561,271009,im,2,25PP,im_log_game_2,3,blast,14,,,
38730,activate_star,69541,578,788,7925879,-,0,1496,286213,im,2,25PP,im_log_game_2,0,blast,15,,,
38743,activate_star,81872,1129,463,7938199,-,0,1576,298544,im,2,25PP,im_log_game_2,14,blast,16,,,
38756,activate_star,95867,1292,164,7952199,-,0,1788,312539,im,2,25PP,im_log_game_2,15,blast,17,,,
38769,activate_star,108197,960,256,7964521,-,0,1748,324869,im,2,25PP,im_log_game_2,9,holiday_home,18,,,
38786,activate_star,130532,902,749,7986839,-,0,1933,347204,im,2,25PP,im_log_game_2,7,blast,19,,,
38824,activate_star,234020,1296,881,8090360,-,0,2120,450692,im,2,25PP,im_log_game_2,16,blast,20,,,
38840,activate_star,4445,794,208,8440541,-,0,0,2591,im,3,25PP,im_log_game_3,5,blast,1,,,
38854,activate_star,18776,731,755,8454861,-,0,251,16922,im,3,25PP,im_log_game_3,3,blast,2,,,
38867,activate_star,32109,915,923,8468181,-,0,406,30255,im,3,25PP,im_log_game_3,7,blast,3,,,
38881,activate_star,49246,1104,637,8485340,-,0,462,47392,im,3,25PP,im_log_game_3,13,blast,4,,,
38894,activate_star,62570,1225,403,8498660,-,0,732,60716,im,3,25PP,im_log_game_3,15,holiday_home,5,,,
38911,activate_star,85909,1258,196,8521980,-,0,1047,84055,im,3,25PP,im_log_game_3,16,holiday_home,6,,,
39169,activate_star,5241,565,141,3184786,-,0,0,2901,qm,1,25PP,qm_log_game_1,0,holiday_home,1,,,
39189,activate_star,32929,1242,220,3212466,-,0,142,30589,qm,1,25PP,qm_log_game_1,14,blast,2,,,
39202,activate_star,46263,1339,507,3225787,-,0,439,43923,qm,1,25PP,qm_log_game_1,19,holiday_home,3,,,
39221,activate_star,72176,1279,752,3251706,-,0,674,69836,qm,1,25PP,qm_log_game_1,16,holiday_home,4,,,
39534,activate_star,5314,585,211,4012541,-,0,0,3016,qm,2,25PP,qm_log_game_2,0,holiday_home,1,,,
39560,activate_star,43754,859,693,4050980,-,0,150,41456,qm,2,25PP,qm_log_game_2,3,holiday_home,2,,,
39718,activate_star,5459,587,276,4450725,-,0,1788,232853,qm,2,25PP,qm_log_game_3,1,holiday_home,1,,,
39735,activate_star,27796,1297,207,4473045,-,0,2118,255190,qm,2,25PP,qm_log_game_3,9,blast,2,,,
39750,activate_star,43135,834,148,4488405,-,0,2277,270529,qm,2,25PP,qm_log_game_3,4,blast,3,,,
39765,activate_star,58481,1192,821,4503724,-,0,2580,285875,qm,2,25PP,qm_log_game_3,7,blast,4,,,
39780,activate_star,73141,577,796,4518404,-,0,2854,300535,qm,2,25PP,qm_log_game_3,0,blast,5,,,
39794,activate_star,87468,798,937,4532724,-,0,3122,314862,qm,2,25PP,qm_log_game_3,3,blast,6,,,
39809,activate_star,101799,1193,441,4547044,-,0,3379,329193,qm,2,25PP,qm_log_game_3,8,blast,7,,,
39822,activate_star,114130,906,354,4559364,-,0,3694,341524,qm,2,25PP,qm_log_game_3,5,blast,8,,,
39836,activate_star,128452,1046,676,4573685,-,0,3809,355846,qm,2,25PP,qm_log_game_3,6,blast,9,,,
39850,activate_star,142299,716,511,4587564,-,0,3916,369693,qm,2,25PP,qm_log_game_3,2,blast,10,,,
